post_id,commentUser,timestamp,polarity,sentiment,keywords_posts,interaction_sequence,description,color,category,style,occasion,keywords
384,eva_yague,2023-05-31 21:56:57+00:00,-0.0285,neutral,"['feeling', 'super', 'fancy', 'today', 'wearing', 'sunglasses', 'look']","[{'post_id': 389, 'timestamp': Timestamp('2023-05-31 21:50:33+0000', tz='UTC'), 'polarity': 0.2749}, {'post_id': 383, 'timestamp': Timestamp('2023-05-31 21:51:27+0000', tz='UTC'), 'polarity': 0.8402}, {'post_id': 388, 'timestamp': Timestamp('2023-05-31 21:52:57+0000', tz='UTC'), 'polarity': -0.0107}, {'post_id': 387, 'timestamp': Timestamp('2023-05-31 21:53:24+0000', tz='UTC'), 'polarity': -0.0459}, {'post_id': 383, 'timestamp': Timestamp('2023-05-31 21:56:45+0000', tz='UTC'), 'polarity': -0.0107}, {'post_id': 384, 'timestamp': Timestamp('2023-05-31 21:56:57+0000', tz='UTC'), 'polarity': -0.0285}, {'post_id': 390, 'timestamp': Timestamp('2023-05-31 21:58:08+0000', tz='UTC'), 'polarity': 0.7074}, {'post_id': 376, 'timestamp': Timestamp('2023-05-31 22:01:46+0000', tz='UTC'), 'polarity': -0.0321}, {'post_id': 251, 'timestamp': Timestamp('2023-05-31 22:03:48+0000', tz='UTC'), 'polarity': 0.7074}, {'post_id': 245, 'timestamp': Timestamp('2023-05-31 22:04:26+0000', tz='UTC'), 'polarity': -0.0095}, {'post_id': 47, 'timestamp': Timestamp('2023-06-05 21:24:55+0000', tz='UTC'), 'polarity': -0.0321}]",a bag is a bag that is used to carry a purse or other item of clothing,,"bag, hat",casual,casual outing,"bag, hat, casual, casual-outing"
384,laila_velmonte,2023-06-04 11:11:18+00:00,0.1694,neutral,"['feeling', 'super', 'fancy', 'today', 'wearing', 'sunglasses', 'look']","[{'post_id': 374, 'timestamp': Timestamp('2023-06-04 11:05:52+0000', tz='UTC'), 'polarity': -0.0823}, {'post_id': 384, 'timestamp': Timestamp('2023-06-04 11:11:18+0000', tz='UTC'), 'polarity': 0.1694}, {'post_id': 386, 'timestamp': Timestamp('2023-06-04 11:14:36+0000', tz='UTC'), 'polarity': 0.2354}]",a bag is a bag that is used to carry a purse or other item of clothing,,"bag, hat",casual,casual outing,"bag, hat, casual, casual-outing"
385,nicolelee0613,2023-04-26 14:23:52+00:00,0.8785,positive,"['dress', 'outfit', 'last', 'weeks', 'top', 'sellers', 'target', 'shorts', 'tiktok look']","[{'post_id': 385, 'timestamp': Timestamp('2023-04-26 14:23:52+0000', tz='UTC'), 'polarity': 0.8785}]",a tee shirt with a tee and a pair of jeans,,"shirt, jeans, t-shirt",casual,casual outing,"shirt, jeans, t-shirt, casual, casual-outing"
385,mawhinneynicole,2023-04-26 23:35:45+00:00,0.9062,positive,"['dress', 'outfit', 'last', 'weeks', 'top', 'sellers', 'target', 'shorts', 'tiktok look']","[{'post_id': 385, 'timestamp': Timestamp('2023-04-26 23:35:45+0000', tz='UTC'), 'polarity': 0.9062}]",a tee shirt with a tee and a pair of jeans,,"shirt, jeans, t-shirt",casual,casual outing,"shirt, jeans, t-shirt, casual, casual-outing"
385,mariuxi_chavez,2023-05-04 15:12:11+00:00,0.0115,neutral,"['dress', 'outfit', 'last', 'weeks', 'top', 'sellers', 'target', 'shorts', 'tiktok look']","[{'post_id': 385, 'timestamp': Timestamp('2023-05-04 15:12:11+0000', tz='UTC'), 'polarity': 0.0115}]",a tee shirt with a tee and a pair of jeans,,"shirt, jeans, t-shirt",casual,casual outing,"shirt, jeans, t-shirt, casual, casual-outing"
385,kp_mez,2023-04-26 19:45:39+00:00,0.1687,neutral,"['dress', 'outfit', 'last', 'weeks', 'top', 'sellers', 'target', 'shorts', 'tiktok look']","[{'post_id': 385, 'timestamp': Timestamp('2023-04-26 19:45:39+0000', tz='UTC'), 'polarity': 0.1687}]",a tee shirt with a tee and a pair of jeans,,"shirt, jeans, t-shirt",casual,casual outing,"shirt, jeans, t-shirt, casual, casual-outing"
385,laurabdeckert,2023-05-08 02:03:28+00:00,0.0115,neutral,"['dress', 'outfit', 'last', 'weeks', 'top', 'sellers', 'target', 'shorts', 'tiktok look']","[{'post_id': 385, 'timestamp': Timestamp('2023-05-08 02:03:28+0000', tz='UTC'), 'polarity': 0.0115}]",a tee shirt with a tee and a pair of jeans,,"shirt, jeans, t-shirt",casual,casual outing,"shirt, jeans, t-shirt, casual, casual-outing"
385,ra_ly_qu,2023-04-26 14:05:58+00:00,0.1071,neutral,"['dress', 'outfit', 'last', 'weeks', 'top', 'sellers', 'target', 'shorts', 'tiktok look']","[{'post_id': 385, 'timestamp': Timestamp('2023-04-26 14:05:58+0000', tz='UTC'), 'polarity': 0.1071}]",a tee shirt with a tee and a pair of jeans,,"shirt, jeans, t-shirt",casual,casual outing,"shirt, jeans, t-shirt, casual, casual-outing"
386,thekingofpastaofficial,2023-06-02 21:40:22+00:00,0.1033,neutral,"['colorful', 'look', 'today', 'bright', 'blue', 'collection']","[{'post_id': 386, 'timestamp': Timestamp('2023-06-02 21:40:22+0000', tz='UTC'), 'polarity': 0.1033}]",a tee shirt in a blue color with a white tee and a black belt,"blue, white","shirt, belt, t-shirt",casual,casual outing,"blue, white, shirt, belt, t-shirt, casual"
386,fannina74,2023-05-30 16:46:43+00:00,-0.9612,negative,"['colorful', 'look', 'today', 'bright', 'blue', 'collection']","[{'post_id': 253, 'timestamp': Timestamp('2023-05-30 16:36:03+0000', tz='UTC'), 'polarity': -0.169}, {'post_id': 373, 'timestamp': Timestamp('2023-05-30 16:36:26+0000', tz='UTC'), 'polarity': -0.9558}, {'post_id': 374, 'timestamp': Timestamp('2023-05-30 16:42:06+0000', tz='UTC'), 'polarity': -0.9608}, {'post_id': 382, 'timestamp': Timestamp('2023-05-30 16:44:21+0000', tz='UTC'), 'polarity': -0.0316}, {'post_id': 386, 'timestamp': Timestamp('2023-05-30 16:46:43+0000', tz='UTC'), 'polarity': -0.9612}]",a tee shirt in a blue color with a white tee and a black belt,"blue, white","shirt, belt, t-shirt",casual,casual outing,"blue, white, shirt, belt, t-shirt, casual"
386,sabry_r_c_92,2023-06-01 19:36:09+00:00,0.3494,neutral,"['colorful', 'look', 'today', 'bright', 'blue', 'collection']","[{'post_id': 386, 'timestamp': Timestamp('2023-06-01 19:36:09+0000', tz='UTC'), 'polarity': 0.3494}]",a tee shirt in a blue color with a white tee and a black belt,"blue, white","shirt, belt, t-shirt",casual,casual outing,"blue, white, shirt, belt, t-shirt, casual"
386,gigliotigrato777,2023-05-25 08:08:57+00:00,0.0313,neutral,"['colorful', 'look', 'today', 'bright', 'blue', 'collection']","[{'post_id': 390, 'timestamp': Timestamp('2023-05-25 08:06:35+0000', tz='UTC'), 'polarity': 0.0313}, {'post_id': 386, 'timestamp': Timestamp('2023-05-25 08:08:57+0000', tz='UTC'), 'polarity': 0.0313}, {'post_id': 221, 'timestamp': Timestamp('2023-06-05 06:22:08+0000', tz='UTC'), 'polarity': -0.0464}]",a tee shirt in a blue color with a white tee and a black belt,"blue, white","shirt, belt, t-shirt",casual,casual outing,"blue, white, shirt, belt, t-shirt, casual"
386,jwmas._,2023-06-06 17:56:30+00:00,0.247,neutral,"['colorful', 'look', 'today', 'bright', 'blue', 'collection']","[{'post_id': 175, 'timestamp': Timestamp('2023-06-06 17:44:22+0000', tz='UTC'), 'polarity': 0.1359}, {'post_id': 224, 'timestamp': Timestamp('2023-06-06 17:46:56+0000', tz='UTC'), 'polarity': 0.0756}, {'post_id': 240, 'timestamp': Timestamp('2023-06-06 17:49:03+0000', tz='UTC'), 'polarity': 0.2958}, {'post_id': 375, 'timestamp': Timestamp('2023-06-06 17:52:38+0000', tz='UTC'), 'polarity': 0.1957}, {'post_id': 374, 'timestamp': Timestamp('2023-06-06 17:53:28+0000', tz='UTC'), 'polarity': 0.1172}, {'post_id': 389, 'timestamp': Timestamp('2023-06-06 17:54:35+0000', tz='UTC'), 'polarity': 0.1846}, {'post_id': 388, 'timestamp': Timestamp('2023-06-06 17:55:44+0000', tz='UTC'), 'polarity': 0.3069}, {'post_id': 386, 'timestamp': Timestamp('2023-06-06 17:56:30+0000', tz='UTC'), 'polarity': 0.247}]",a tee shirt in a blue color with a white tee and a black belt,"blue, white","shirt, belt, t-shirt",casual,casual outing,"blue, white, shirt, belt, t-shirt, casual"
386,sole_mare_love,2023-05-23 19:45:10+00:00,0.037,neutral,"['colorful', 'look', 'today', 'bright', 'blue', 'collection']","[{'post_id': 386, 'timestamp': Timestamp('2023-05-23 19:45:10+0000', tz='UTC'), 'polarity': 0.037}]",a tee shirt in a blue color with a white tee and a black belt,"blue, white","shirt, belt, t-shirt",casual,casual outing,"blue, white, shirt, belt, t-shirt, casual"
386,katiazangaro,2023-05-30 19:21:20+00:00,0.2964,neutral,"['colorful', 'look', 'today', 'bright', 'blue', 'collection']","[{'post_id': 386, 'timestamp': Timestamp('2023-05-30 19:21:20+0000', tz='UTC'), 'polarity': 0.2964}, {'post_id': 245, 'timestamp': Timestamp('2023-05-31 04:46:21+0000', tz='UTC'), 'polarity': -0.0634}, {'post_id': 374, 'timestamp': Timestamp('2023-05-31 04:47:30+0000', tz='UTC'), 'polarity': 0.0092}, {'post_id': 388, 'timestamp': Timestamp('2023-05-31 04:48:04+0000', tz='UTC'), 'polarity': 0.3228}]",a tee shirt in a blue color with a white tee and a black belt,"blue, white","shirt, belt, t-shirt",casual,casual outing,"blue, white, shirt, belt, t-shirt, casual"
386,laila_velmonte,2023-06-04 11:14:36+00:00,0.2354,neutral,"['colorful', 'look', 'today', 'bright', 'blue', 'collection']","[{'post_id': 374, 'timestamp': Timestamp('2023-06-04 11:05:52+0000', tz='UTC'), 'polarity': -0.0823}, {'post_id': 384, 'timestamp': Timestamp('2023-06-04 11:11:18+0000', tz='UTC'), 'polarity': 0.1694}, {'post_id': 386, 'timestamp': Timestamp('2023-06-04 11:14:36+0000', tz='UTC'), 'polarity': 0.2354}]",a tee shirt in a blue color with a white tee and a black belt,"blue, white","shirt, belt, t-shirt",casual,casual outing,"blue, white, shirt, belt, t-shirt, casual"
386,dr.ssa_donatella_filomena_,2023-06-06 18:37:17+00:00,-0.0573,neutral,"['colorful', 'look', 'today', 'bright', 'blue', 'collection']","[{'post_id': 386, 'timestamp': Timestamp('2023-06-06 18:37:17+0000', tz='UTC'), 'polarity': -0.0573}]",a tee shirt in a blue color with a white tee and a black belt,"blue, white","shirt, belt, t-shirt",casual,casual outing,"blue, white, shirt, belt, t-shirt, casual"
387,pittyfinger,2023-05-19 19:54:48+00:00,-0.405,negative,"['may', 'th', 'no_hashtag']","[{'post_id': 387, 'timestamp': Timestamp('2023-05-19 19:54:48+0000', tz='UTC'), 'polarity': -0.405}]",a tan dress with a tan top and a tan skirt,beige,"dress, skirt, top",elegant,party,"beige, dress, skirt, top, elegant, party"
387,eva_yague,2023-05-31 21:53:24+00:00,-0.0459,neutral,"['may', 'th', 'no_hashtag']","[{'post_id': 389, 'timestamp': Timestamp('2023-05-31 21:50:33+0000', tz='UTC'), 'polarity': 0.2749}, {'post_id': 383, 'timestamp': Timestamp('2023-05-31 21:51:27+0000', tz='UTC'), 'polarity': 0.8402}, {'post_id': 388, 'timestamp': Timestamp('2023-05-31 21:52:57+0000', tz='UTC'), 'polarity': -0.0107}, {'post_id': 387, 'timestamp': Timestamp('2023-05-31 21:53:24+0000', tz='UTC'), 'polarity': -0.0459}, {'post_id': 383, 'timestamp': Timestamp('2023-05-31 21:56:45+0000', tz='UTC'), 'polarity': -0.0107}, {'post_id': 384, 'timestamp': Timestamp('2023-05-31 21:56:57+0000', tz='UTC'), 'polarity': -0.0285}, {'post_id': 390, 'timestamp': Timestamp('2023-05-31 21:58:08+0000', tz='UTC'), 'polarity': 0.7074}, {'post_id': 376, 'timestamp': Timestamp('2023-05-31 22:01:46+0000', tz='UTC'), 'polarity': -0.0321}, {'post_id': 251, 'timestamp': Timestamp('2023-05-31 22:03:48+0000', tz='UTC'), 'polarity': 0.7074}, {'post_id': 245, 'timestamp': Timestamp('2023-05-31 22:04:26+0000', tz='UTC'), 'polarity': -0.0095}, {'post_id': 47, 'timestamp': Timestamp('2023-06-05 21:24:55+0000', tz='UTC'), 'polarity': -0.0321}]",a tan dress with a tan top and a tan skirt,beige,"dress, skirt, top",elegant,party,"beige, dress, skirt, top, elegant, party"
387,royallionparfum,2023-06-06 05:41:42+00:00,0.1033,neutral,"['may', 'th', 'no_hashtag']","[{'post_id': 240, 'timestamp': Timestamp('2023-06-06 05:28:19+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 251, 'timestamp': Timestamp('2023-06-06 05:28:27+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 375, 'timestamp': Timestamp('2023-06-06 05:28:39+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 383, 'timestamp': Timestamp('2023-06-06 05:28:58+0000', tz='UTC'), 'polarity': 0.728}, {'post_id': 390, 'timestamp': Timestamp('2023-06-06 05:29:05+0000', tz='UTC'), 'polarity': 0.728}, {'post_id': 225, 'timestamp': Timestamp('2023-06-06 05:41:17+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 323, 'timestamp': Timestamp('2023-06-06 05:41:26+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 387, 'timestamp': Timestamp('2023-06-06 05:41:42+0000', tz='UTC'), 'polarity': 0.1033}]",a tan dress with a tan top and a tan skirt,beige,"dress, skirt, top",elegant,party,"beige, dress, skirt, top, elegant, party"
387,fansy_mood,2023-05-18 21:05:40+00:00,0.7421,positive,"['may', 'th', 'no_hashtag']","[{'post_id': 387, 'timestamp': Timestamp('2023-05-18 21:05:40+0000', tz='UTC'), 'polarity': 0.7421}]",a tan dress with a tan top and a tan skirt,beige,"dress, skirt, top",elegant,party,"beige, dress, skirt, top, elegant, party"
388,katiazangaro,2023-05-31 04:48:04+00:00,0.3228,neutral,['no_hashtag'],"[{'post_id': 386, 'timestamp': Timestamp('2023-05-30 19:21:20+0000', tz='UTC'), 'polarity': 0.2964}, {'post_id': 245, 'timestamp': Timestamp('2023-05-31 04:46:21+0000', tz='UTC'), 'polarity': -0.0634}, {'post_id': 374, 'timestamp': Timestamp('2023-05-31 04:47:30+0000', tz='UTC'), 'polarity': 0.0092}, {'post_id': 388, 'timestamp': Timestamp('2023-05-31 04:48:04+0000', tz='UTC'), 'polarity': 0.3228}]",a bathrobe is a bathrobe that is worn by a person to bathe in a bath,,hat,casual,casual outing,"hat, casual, casual-outing"
388,milena.gullotta,2023-06-01 11:21:27+00:00,0.868,positive,['no_hashtag'],"[{'post_id': 388, 'timestamp': Timestamp('2023-06-01 11:21:27+0000', tz='UTC'), 'polarity': 0.868}]",a bathrobe is a bathrobe that is worn by a person to bathe in a bath,,hat,casual,casual outing,"hat, casual, casual-outing"
388,francesca.chirico.64,2023-06-01 09:12:58+00:00,0.0486,neutral,['no_hashtag'],"[{'post_id': 388, 'timestamp': Timestamp('2023-06-01 09:12:58+0000', tz='UTC'), 'polarity': 0.0486}]",a bathrobe is a bathrobe that is worn by a person to bathe in a bath,,hat,casual,casual outing,"hat, casual, casual-outing"
388,eva_yague,2023-05-31 21:52:57+00:00,-0.0107,neutral,['no_hashtag'],"[{'post_id': 389, 'timestamp': Timestamp('2023-05-31 21:50:33+0000', tz='UTC'), 'polarity': 0.2749}, {'post_id': 383, 'timestamp': Timestamp('2023-05-31 21:51:27+0000', tz='UTC'), 'polarity': 0.8402}, {'post_id': 388, 'timestamp': Timestamp('2023-05-31 21:52:57+0000', tz='UTC'), 'polarity': -0.0107}, {'post_id': 387, 'timestamp': Timestamp('2023-05-31 21:53:24+0000', tz='UTC'), 'polarity': -0.0459}, {'post_id': 383, 'timestamp': Timestamp('2023-05-31 21:56:45+0000', tz='UTC'), 'polarity': -0.0107}, {'post_id': 384, 'timestamp': Timestamp('2023-05-31 21:56:57+0000', tz='UTC'), 'polarity': -0.0285}, {'post_id': 390, 'timestamp': Timestamp('2023-05-31 21:58:08+0000', tz='UTC'), 'polarity': 0.7074}, {'post_id': 376, 'timestamp': Timestamp('2023-05-31 22:01:46+0000', tz='UTC'), 'polarity': -0.0321}, {'post_id': 251, 'timestamp': Timestamp('2023-05-31 22:03:48+0000', tz='UTC'), 'polarity': 0.7074}, {'post_id': 245, 'timestamp': Timestamp('2023-05-31 22:04:26+0000', tz='UTC'), 'polarity': -0.0095}, {'post_id': 47, 'timestamp': Timestamp('2023-06-05 21:24:55+0000', tz='UTC'), 'polarity': -0.0321}]",a bathrobe is a bathrobe that is worn by a person to bathe in a bath,,hat,casual,casual outing,"hat, casual, casual-outing"
388,mellina__kate,2023-05-30 15:11:47+00:00,0.9893,positive,['no_hashtag'],"[{'post_id': 388, 'timestamp': Timestamp('2023-05-30 15:11:47+0000', tz='UTC'), 'polarity': 0.9893}]",a bathrobe is a bathrobe that is worn by a person to bathe in a bath,,hat,casual,casual outing,"hat, casual, casual-outing"
388,labottegadellargento,2023-05-31 11:58:31+00:00,0.8654,positive,['no_hashtag'],"[{'post_id': 243, 'timestamp': Timestamp('2023-05-31 11:57:10+0000', tz='UTC'), 'polarity': 0.728}, {'post_id': 251, 'timestamp': Timestamp('2023-05-31 11:57:20+0000', tz='UTC'), 'polarity': 0.8546}, {'post_id': 373, 'timestamp': Timestamp('2023-05-31 11:57:38+0000', tz='UTC'), 'polarity': 0.728}, {'post_id': 389, 'timestamp': Timestamp('2023-05-31 11:58:17+0000', tz='UTC'), 'polarity': 0.8713}, {'post_id': 388, 'timestamp': Timestamp('2023-05-31 11:58:31+0000', tz='UTC'), 'polarity': 0.8654}]",a bathrobe is a bathrobe that is worn by a person to bathe in a bath,,hat,casual,casual outing,"hat, casual, casual-outing"
388,e.lena_2014,2023-05-30 16:09:04+00:00,0.5435,positive,['no_hashtag'],"[{'post_id': 388, 'timestamp': Timestamp('2023-05-30 16:09:04+0000', tz='UTC'), 'polarity': 0.5435}]",a bathrobe is a bathrobe that is worn by a person to bathe in a bath,,hat,casual,casual outing,"hat, casual, casual-outing"
388,jwmas._,2023-06-06 17:55:44+00:00,0.3069,neutral,['no_hashtag'],"[{'post_id': 175, 'timestamp': Timestamp('2023-06-06 17:44:22+0000', tz='UTC'), 'polarity': 0.1359}, {'post_id': 224, 'timestamp': Timestamp('2023-06-06 17:46:56+0000', tz='UTC'), 'polarity': 0.0756}, {'post_id': 240, 'timestamp': Timestamp('2023-06-06 17:49:03+0000', tz='UTC'), 'polarity': 0.2958}, {'post_id': 375, 'timestamp': Timestamp('2023-06-06 17:52:38+0000', tz='UTC'), 'polarity': 0.1957}, {'post_id': 374, 'timestamp': Timestamp('2023-06-06 17:53:28+0000', tz='UTC'), 'polarity': 0.1172}, {'post_id': 389, 'timestamp': Timestamp('2023-06-06 17:54:35+0000', tz='UTC'), 'polarity': 0.1846}, {'post_id': 388, 'timestamp': Timestamp('2023-06-06 17:55:44+0000', tz='UTC'), 'polarity': 0.3069}, {'post_id': 386, 'timestamp': Timestamp('2023-06-06 17:56:30+0000', tz='UTC'), 'polarity': 0.247}]",a bathrobe is a bathrobe that is worn by a person to bathe in a bath,,hat,casual,casual outing,"hat, casual, casual-outing"
388,hunterfghn,2023-05-30 21:01:01+00:00,-0.056,neutral,['no_hashtag'],"[{'post_id': 388, 'timestamp': Timestamp('2023-05-30 21:01:01+0000', tz='UTC'), 'polarity': -0.056}]",a bathrobe is a bathrobe that is worn by a person to bathe in a bath,,hat,casual,casual outing,"hat, casual, casual-outing"
389,ciotolifranca,2023-06-04 14:27:38+00:00,0.3884,neutral,"['family', 'weekend', 'lake', 'no_hashtag']","[{'post_id': 389, 'timestamp': Timestamp('2023-06-04 14:27:38+0000', tz='UTC'), 'polarity': 0.3884}]",a t-shirt with a t-shirt and a t-shirt,,"t-shirt, shirt",casual,casual outing,"t-shirt, shirt, casual, casual-outing"
389,eva_yague,2023-05-31 21:50:33+00:00,0.2749,neutral,"['family', 'weekend', 'lake', 'no_hashtag']","[{'post_id': 389, 'timestamp': Timestamp('2023-05-31 21:50:33+0000', tz='UTC'), 'polarity': 0.2749}, {'post_id': 383, 'timestamp': Timestamp('2023-05-31 21:51:27+0000', tz='UTC'), 'polarity': 0.8402}, {'post_id': 388, 'timestamp': Timestamp('2023-05-31 21:52:57+0000', tz='UTC'), 'polarity': -0.0107}, {'post_id': 387, 'timestamp': Timestamp('2023-05-31 21:53:24+0000', tz='UTC'), 'polarity': -0.0459}, {'post_id': 383, 'timestamp': Timestamp('2023-05-31 21:56:45+0000', tz='UTC'), 'polarity': -0.0107}, {'post_id': 384, 'timestamp': Timestamp('2023-05-31 21:56:57+0000', tz='UTC'), 'polarity': -0.0285}, {'post_id': 390, 'timestamp': Timestamp('2023-05-31 21:58:08+0000', tz='UTC'), 'polarity': 0.7074}, {'post_id': 376, 'timestamp': Timestamp('2023-05-31 22:01:46+0000', tz='UTC'), 'polarity': -0.0321}, {'post_id': 251, 'timestamp': Timestamp('2023-05-31 22:03:48+0000', tz='UTC'), 'polarity': 0.7074}, {'post_id': 245, 'timestamp': Timestamp('2023-05-31 22:04:26+0000', tz='UTC'), 'polarity': -0.0095}, {'post_id': 47, 'timestamp': Timestamp('2023-06-05 21:24:55+0000', tz='UTC'), 'polarity': -0.0321}]",a t-shirt with a t-shirt and a t-shirt,,"t-shirt, shirt",casual,casual outing,"t-shirt, shirt, casual, casual-outing"
389,jwmas._,2023-06-06 17:54:35+00:00,0.1846,neutral,"['family', 'weekend', 'lake', 'no_hashtag']","[{'post_id': 175, 'timestamp': Timestamp('2023-06-06 17:44:22+0000', tz='UTC'), 'polarity': 0.1359}, {'post_id': 224, 'timestamp': Timestamp('2023-06-06 17:46:56+0000', tz='UTC'), 'polarity': 0.0756}, {'post_id': 240, 'timestamp': Timestamp('2023-06-06 17:49:03+0000', tz='UTC'), 'polarity': 0.2958}, {'post_id': 375, 'timestamp': Timestamp('2023-06-06 17:52:38+0000', tz='UTC'), 'polarity': 0.1957}, {'post_id': 374, 'timestamp': Timestamp('2023-06-06 17:53:28+0000', tz='UTC'), 'polarity': 0.1172}, {'post_id': 389, 'timestamp': Timestamp('2023-06-06 17:54:35+0000', tz='UTC'), 'polarity': 0.1846}, {'post_id': 388, 'timestamp': Timestamp('2023-06-06 17:55:44+0000', tz='UTC'), 'polarity': 0.3069}, {'post_id': 386, 'timestamp': Timestamp('2023-06-06 17:56:30+0000', tz='UTC'), 'polarity': 0.247}]",a t-shirt with a t-shirt and a t-shirt,,"t-shirt, shirt",casual,casual outing,"t-shirt, shirt, casual, casual-outing"
389,lord_visus,2023-05-29 08:02:09+00:00,-0.1252,neutral,"['family', 'weekend', 'lake', 'no_hashtag']","[{'post_id': 389, 'timestamp': Timestamp('2023-05-29 08:02:09+0000', tz='UTC'), 'polarity': -0.1252}]",a t-shirt with a t-shirt and a t-shirt,,"t-shirt, shirt",casual,casual outing,"t-shirt, shirt, casual, casual-outing"
